review_scores_rating
3.0
5.0
5.0
4.96
4.86
4.86
4.88
4.95
5.0
4.54
4.87
4.94
4.93
4.7
5.0
4.81
4.95
4.9
4.73
4.93
4.88
4.75
5.0
5.0
4.46
4.82
4.85
5.0
5.0
4.8
4.93
4.5
5.0
4.93
4.94
4.62
5.0
4.0
5.0
4.7
4.33
4.83
4.75
4.89
4.33
5.0
4.87
5.0
4.85
5.0
4.93
4.79
4.9
2.5
4.65
4.79
4.64
4.79
4.73
3.14
5.0
4.33
4.78
4.85
5.0
5.0
5.0
4.67
3.33
5.0
4.9
5.0
4.9
4.0
5.0
4.43
4.0
5.0
4.88
4.85
4.64
4.71
4.87
4.67
5.0
4.86
5.0
4.88
4.71
4.88
5.0
4.79
5.0
4.66
5.0
5.0
5.0
4.42
4.86
4.56
4.62
5.0
4.92
4.96
5.0
4.67
5.0
4.5
5.0
4.87
4.2
4.83
4.71
4.79
4.5
4.9
4.6
4.33
5.0
5.0
4.2
4.86
4.83
4.91
4.33
4.63
4.44
5.0
4.87
4.88
3.0
4.82
4.92
4.47
4.7
4.77
4.69
4.99
5.0
4.67
5.0
5.0
4.44
4.83
4.73
4.83
5.0
5.0
4.33
4.83
4.43
5.0
4.46
4.91
4.88
4.13
4.61
4.5
4.44
4.75
5.0
4.44
5.0
4.5
4.91
5.0
3.5
4.46
5.0
4.75
5.0
5.0
5.0
4.91
4.64
4.9
4.53
4.89
4.94
4.87
4.83
4.73
4.57
4.74
5.0
4.78
4.88
5.0
4.5
5.0
5.0
4.89
4.81
4.75
4.83
4.19
4.0
5.0
5.0
4.4
5.0
5.0
4.88
5.0
4.83
4.33
4.88
4.9
4.88
4.76
5.0
4.71
4.72
5.0
4.71
5.0
4.94
4.91
4.7
4.83
4.73
4.67
4.72
5.0
5.0
5.0
5.0
5.0
5.0
4.89
5.0
4.57
4.0
4.81
4.85
4.67
4.9
4.89
4.5
4.52
4.93
4.76
5.0
4.96
4.69
4.5
4.6
4.93
4.59
4.86
4.69
4.94
5.0
5.0
3.75
4.66
1.0
4.38
4.0
4.67
4.92
4.86
5.0
4.73
4.43
4.52
4.91
4.5
5.0
4.91
4.0
4.92
5.0
4.96
5.0
4.33
4.27
4.93
5.0
4.82
4.86
5.0
3.67
4.83
4.75
5.0
4.69
4.0
4.89
4.73
2.0
4.5
5.0
4.92
4.0
4.94
4.76
4.74
3.67
4.79
5.0
4.71
4.5
4.0
4.33
5.0
4.92
5.0
4.82
4.85
4.94
5.0
4.93
5.0
4.86
5.0
4.73
5.0
3.0
5.0
4.88
5.0
4.0
5.0
5.0
4.66
4.81
5.0
5.0
4.0
4.89
5.0
4.77
4.78
4.94
4.0
4.38
3.0
5.0
5.0
4.92
4.92
4.98
4.85
4.94
5.0
4.2
4.25
5.0
5.0
5.0
4.75
4.8
4.0
5.0
3.67
4.92
4.57
3.75
4.85
5.0
4.95
4.71
4.25
5.0
4.0
5.0
5.0
4.64
5.0
4.57
3.25
4.5
5.0
4.36
4.81
5.0
4.81
5.0
5.0
4.75
4.5
4.67
4.85
4.69
5.0
4.0
4.84
4.8
4.57
4.32
4.71
4.5
4.53
4.86
3.4
4.75
4.69
4.85
4.53
4.38
5.0
5.0
4.6
4.81
4.84
5.0
5.0
5.0
4.61
4.94
5.0
4.38
5.0
5.0
4.5
4.36
5.0
4.67
4.7
3.0
5.0
4.92
5.0
4.91
5.0
4.76
4.88
4.71
5.0
4.66
4.2
4.25
4.91
4.0
4.64
4.98
5.0
4.67
2.0
5.0
5.0
3.0
4.94
4.96
4.59
4.0
4.22
5.0
5.0
4.5
4.33
4.85
4.93
3.88
4.44
4.6
4.49
4.51
4.9
4.5
5.0
4.25
4.0
4.83
4.83
4.0
5.0
4.67
4.92
4.0
5.0
4.36
4.25
4.0
4.0
4.75
4.69
4.65
4.75
5.0
5.0
4.5
4.64
4.82
5.0
4.97
4.75
4.56
4.96
4.63
4.89
5.0
4.6
4.96
4.83
5.0
4.9
5.0
4.64
5.0
4.58
4.88
4.95
5.0
5.0
5.0
5.0
5.0
4.71
4.61
4.88
4.86
4.33
5.0
4.79
4.83
5.0
5.0
4.5
4.69
5.0
4.83
4.2
5.0
4.8
4.68
4.92
5.0
4.83
5.0
5.0
4.33
4.6
4.33
3.6
5.0
5.0
4.8
4.92
4.64
5.0
4.78
4.67
5.0
5.0
5.0
5.0
3.0
4.87
5.0
5.0
4.77
5.0
5.0
4.75
4.91
5.0
5.0
4.78
4.5
4.69
5.0
5.0
4.6
4.43
5.0
4.39
4.83
4.89
4.67
4.93
5.0
4.88
5.0
4.53
2.5
4.64
5.0
4.82
4.9
5.0
4.94
3.6
5.0
4.5
5.0
4.89
4.15
5.0
4.82
4.33
4.67
4.8
4.0
4.88
4.25
4.0
4.95
4.44
4.61
5.0
5.0
5.0
4.49
4.52
4.44
4.33
5.0
3.67
4.72
4.78
4.77
4.5
4.5
4.64
5.0
4.78
4.73
4.85
5.0
4.88
5.0
5.0
4.87
4.11
4.95
4.56
3.0
4.56
4.5
4.88
3.8
5.0
4.7
4.8
4.58
5.0
4.83
5.0
4.74
5.0
5.0
5.0
5.0
5.0
4.0
4.97
5.0
5.0
4.44
5.0
5.0
4.6
4.92
4.95
5.0
4.71
4.5
3.5
5.0
1.0
4.8
4.69
4.75
2.0
4.74
4.93
5.0
5.0
4.72
4.0
4.3
4.94
4.4
4.91
4.88
4.9
4.85
5.0
4.43
5.0
4.46
5.0
4.95
5.0
5.0
4.25
5.0
4.55
4.67
2.0
5.0
4.5
4.55
4.5
4.94
4.0
5.0
5.0
3.67
4.8
4.59
4.68
4.83
4.94
5.0
5.0
4.59
4.94
4.71
4.83
4.6
4.64
4.9
5.0
4.0
4.65
5.0
4.84
3.67
4.94
4.69
4.85
5.0
5.0
5.0
4.74
5.0
3.83
4.5
4.54
5.0
4.72
4.45
4.0
4.17
4.58
4.91
5.0
5.0
4.9
4.67
5.0
4.97
3.57
4.8
5.0
4.82
4.72
4.93
5.0
4.86
4.17
3.0
4.79
4.88
4.92
3.0
3.0
5.0
2.0
4.36
4.67
5.0
4.8
3.0
4.7
4.0
5.0
5.0
4.55
5.0
4.8
4.67
4.89
4.95
4.87
5.0
4.6
4.7
5.0
4.71
4.86
4.88
5.0
5.0
4.89
5.0
5.0
4.89
5.0
5.0
4.75
4.88
5.0
5.0
5.0
5.0
4.0
4.33
5.0
3.0
4.86
4.46
5.0
4.6
4.0
5.0
4.79
5.0
5.0
4.54
4.86
4.9
4.8
5.0
4.4
4.79
4.75
4.53
5.0
4.41
5.0
4.81
5.0
4.44
4.0
5.0
4.69
5.0
5.0
4.63
5.0
4.0
5.0
5.0
4.72
5.0
3.71
5.0
4.67
4.44
5.0
4.5
4.56
5.0
5.0
5.0
5.0
5.0
5.0
4.88
4.56
4.8
4.9
5.0
4.51
5.0
4.0
4.74
4.93
4.25
4.77
5.0
4.79
4.13
4.81
5.0
5.0
4.38
4.83
4.5
5.0
4.86
4.15
4.0
4.43
4.87
5.0
4.86
4.91
4.91
4.82
3.0
5.0
4.86
4.97
4.92
5.0
3.71
4.94
5.0
4.43
4.71
4.66
4.0
4.83
5.0
5.0
5.0
5.0
5.0
5.0
4.78
3.0
4.82
4.44
4.6
5.0
4.61
5.0
4.0
4.41
4.5
5.0
4.71
4.75
4.5
4.75
4.22
3.5
4.6
4.73
5.0
4.0
4.51
4.6
4.5
5.0
5.0
4.86
5.0
5.0
4.89
5.0
4.83
4.83
5.0
4.82
4.76
4.8
4.63
5.0
5.0
5.0
4.62
4.67
5.0
4.25
4.69
3.83
4.89
4.13
4.53
4.7
4.75
4.0
4.78
1.0
4.0
4.87
4.91
4.87
4.86
4.67
5.0
4.88
4.92
4.91
5.0
5.0
4.28
4.89
4.75
3.0
5.0
2.0
5.0
4.67
5.0
4.67
4.9
4.0
4.96
4.87
5.0
4.0
5.0
4.88
4.7
4.82
4.11
5.0
4.05
5.0
5.0
5.0
5.0
4.5
5.0
4.85
4.96
4.88
4.91
4.75
4.7
4.92
4.71
4.75
4.59
5.0
4.63
5.0
4.74
5.0
4.0
5.0
4.83
5.0
4.9
4.0
4.7
4.73
5.0
5.0
4.7
4.0
3.0
3.0
5.0
4.82
5.0
4.6
5.0
4.53
4.7
4.83
5.0
4.67
4.92
4.78
4.7
5.0
5.0
5.0
4.8
4.39
5.0
4.86
4.5
5.0
4.0
3.0
5.0
4.0
4.78
5.0
4.86
4.57
5.0
4.0
5.0
4.88
2.91
5.0
4.0
5.0
5.0
5.0
4.91
4.72
5.0
4.8
4.69
5.0
4.2
4.85
4.89
4.5
5.0
4.2
4.64
4.8
5.0
4.88
5.0
5.0
5.0
5.0
5.0
4.0
3.75
4.81
4.88
4.88
5.0
4.79
5.0
5.0
5.0
4.48
4.48
4.57
4.0
4.79
4.79
4.76
4.0
4.83
4.81
5.0
4.92
4.45
5.0
4.93
5.0
4.66
4.33
4.5
5.0
5.0
5.0
4.86
4.96
5.0
5.0
5.0
4.72
4.5
4.78
4.46
5.0
4.82
4.77
4.83
4.79
4.81
5.0
4.89
4.46
5.0
4.0
4.86
4.86
4.82
5.0
4.88
5.0
5.0
3.0
4.5
4.0
4.69
4.9
4.71
4.63
4.5
4.65
4.0
4.88
5.0
4.63
5.0
4.78
4.5
4.68
4.33
4.39
4.83
5.0
4.57
4.93
4.67
5.0
4.77
3.0
4.06
4.0
4.0
4.2
4.85
4.83
3.88
5.0
4.0
5.0
4.83
4.83
5.0
4.72
4.17
4.57
4.75
5.0
4.57
4.6
5.0
4.79
5.0
4.91
5.0
5.0
4.67
4.85
4.88
5.0
1.0
5.0
5.0
4.9
4.71
5.0
3.75
3.0
4.75
4.42
4.73
4.79
4.87
4.8
4.7
5.0
4.49
5.0
1.0
5.0
4.9
4.17
5.0
5.0
4.7
4.56
5.0
5.0
5.0
4.97
5.0
5.0
4.75
4.75
5.0
5.0
4.57
4.33
4.96
5.0
5.0
4.6
5.0
4.92
5.0
4.79
4.67
4.88
4.48
4.4
4.8
4.14
5.0
4.0
4.66
4.29
4.56
4.64
4.88
4.88
4.91
4.68
4.59
5.0
5.0
4.94
5.0
4.8
4.33
4.6
4.67
4.4
5.0
5.0
5.0
4.92
4.5
5.0
4.0
4.0
4.67
5.0
4.64
5.0
4.93
5.0
4.73
4.75
5.0
5.0
5.0
5.0
5.0
3.5
4.75
4.33
5.0
5.0
5.0
5.0
3.75
4.5
4.78
4.85
4.17
5.0
5.0
5.0
4.96
5.0
4.17
5.0
5.0
4.06
4.0
4.9
4.63
4.5
4.9
5.0
4.67
4.8
4.24
4.86
4.67
4.29
4.97
4.8
4.8
4.78
3.67
5.0
4.37
4.6
5.0
5.0
5.0
4.92
5.0
5.0
4.85
4.93
4.93
3.71
4.91
4.8
5.0
4.41
4.42
4.9
4.43
4.6
4.7
4.19
4.86
5.0
4.75
4.67
4.79
4.7
4.21
4.33
4.83
5.0
4.43
4.64
4.64
4.64
4.38
4.71
5.0
4.78
5.0
4.83
4.43
4.75
4.2
4.6
5.0
4.64
4.79
4.84
5.0
4.75
4.88
3.8
5.0
5.0
4.29
4.71
4.38
4.69
5.0
5.0
5.0
4.71
4.6
5.0
5.0
4.0
4.88
4.55
3.67
5.0
5.0
5.0
5.0
4.88
5.0
4.78
4.96
4.8
4.4
4.25
5.0
5.0
4.4
5.0
4.0
5.0
4.7
4.93
3.0
4.88
4.0
4.3
5.0
4.75
4.52
5.0
4.11
4.33
4.67
4.75
2.0
4.33
5.0
4.23
5.0
5.0
4.0
4.75
4.65
5.0
4.5
4.89
4.89
5.0
4.67
4.82
5.0
4.75
4.57
4.75
5.0
5.0
4.77
4.0
4.93
4.57
4.81
4.0
4.5
4.94
4.86
5.0
4.74
5.0
4.98
4.9
5.0
4.8
4.72
4.7
4.8
5.0
5.0
4.57
5.0
4.5
5.0
4.38
5.0
4.92
5.0
4.94
4.42
4.83
5.0
4.78
4.78
4.77
4.86
4.8
4.71
4.83
5.0
4.89
5.0
5.0
4.86
4.84
4.63
1.0
4.67
4.6
4.89
3.75
5.0
4.86
4.22
5.0
5.0
5.0
4.97
4.71
5.0
5.0
4.6
4.0
5.0
3.5
4.61
5.0
4.0
4.71
5.0
4.71
1.0
4.8
5.0
4.52
5.0
4.91
4.8
4.9
4.5
4.96
4.77
5.0
4.93
4.97
4.8
5.0
4.77
4.5
4.42
4.67
4.0
4.95
4.83
4.81
4.2
4.66
5.0
4.43
4.33
4.67
4.89
4.0
4.32
5.0
5.0
4.39
5.0
4.79
5.0
4.91
4.82
4.97
4.83
5.0
5.0
4.78
5.0
5.0
4.33
4.63
5.0
5.0
4.91
4.56
5.0
4.58
4.62
4.67
4.8
4.29
4.37
4.0
4.96
4.94
4.88
4.69
1.0
4.79
4.82
4.75
5.0
4.99
4.91
4.94
4.79
5.0
5.0
4.91
4.73
4.61
4.5
4.85
4.89
1.0
4.86
4.44
5.0
4.36
5.0
4.5
4.98
4.83
5.0
5.0
4.99
4.67
5.0
4.68
4.8
5.0
4.63
4.45
4.33
5.0
5.0
5.0
4.96
4.83
4.62
5.0
4.33
4.67
4.6
4.93
5.0
4.83
4.6
3.0
4.81
4.33
4.78
4.75
4.53
4.3
4.39
4.82
5.0
3.0
4.58
5.0
4.75
3.0
5.0
4.49
4.81
5.0
4.22
4.5
5.0
4.89
4.74
4.5
4.87
4.25
5.0
5.0
4.6
4.5
4.89
4.0
4.56
4.59
4.8
4.74
4.5
4.93
5.0
4.09
4.8
4.45
5.0
4.2
4.56
4.83
4.67
5.0
4.71
4.9
4.87
5.0
4.31
4.8
4.83
4.63
4.75
4.95
5.0
5.0
5.0
4.9
5.0
5.0
5.0
4.75
4.95
4.5
4.79
4.0
4.0
4.73
5.0
5.0
4.64
4.93
4.0
4.0
4.67
5.0
4.72
5.0
4.39
4.26
4.48
4.96
4.57
4.84
5.0
4.71
4.97
4.91
3.0
5.0
4.0
5.0
5.0
2.0
4.97
4.6
4.81
4.97
4.0
5.0
4.77
5.0
5.0
5.0
4.5
4.33
4.0
3.0
5.0
5.0
4.91
4.96
3.7
5.0
4.0
5.0
4.68
4.92
4.83
4.75
4.92
5.0
4.71
4.67
4.93
4.8
3.75
4.89
4.0
4.6
4.94
4.25
4.63
4.0
5.0
4.51
4.92
4.89
4.33
4.4
4.71
1.0
4.9
4.21
5.0
5.0
4.71
4.29
5.0
4.33
5.0
4.85
4.0
5.0
4.69
4.97
4.6
5.0
4.35
4.97
5.0
5.0
4.46
4.97
3.43
5.0
4.79
4.78
5.0
4.12
4.92
4.69
4.83
5.0
4.84
4.8
4.77
4.0
5.0
5.0
5.0
4.99
4.78
4.85
5.0
4.79
5.0
4.86
4.96
4.94
4.68
4.68
4.95
4.78
4.83
4.0
4.78
4.7
4.5
5.0
5.0
5.0
4.89
5.0
4.63
4.96
5.0
5.0
4.76
3.0
5.0
4.96
4.83
4.67
5.0
5.0
4.78
5.0
4.64
4.42
4.31
4.89
4.15
4.08
5.0
4.88
4.92
4.88
4.89
4.86
5.0
5.0
5.0
4.89
5.0
4.2
4.7
5.0
5.0
5.0
4.55
5.0
4.94
4.72
4.96
5.0
5.0
4.84
4.73
4.0
4.87
5.0
4.5
1.0
1.0
5.0
5.0
5.0
4.94
4.69
4.77
5.0
5.0
4.9
4.82
4.84
5.0
4.58
4.4
4.87
4.59
4.97
4.67
4.8
4.73
4.64
4.8
4.36
4.88
4.4
5.0
4.8
4.55
4.86
3.67
4.88
4.61
4.84
5.0
4.71
4.95
4.88
4.09
5.0
4.08
4.62
5.0
4.64
4.5
5.0
4.5
4.59
4.67
4.64
4.77
4.93
5.0
4.75
4.51
4.81
4.8
4.42
4.68
4.72
4.0
4.62
5.0
4.79
1.0
4.73
4.22
4.71
4.25
4.64
5.0
4.0
4.0
4.0
4.87
4.96
5.0
4.52
5.0
4.0
4.71
4.64
4.67
4.44
4.27
4.72
4.0
4.69
4.75
5.0
4.63
4.75
4.97
4.42
4.25
4.9
5.0
4.91
4.0
4.7
4.94
4.85
5.0
4.94
4.52
4.5
4.35
4.54
2.33
4.28
4.71
4.6
4.33
4.93
4.5
5.0
4.84
5.0
4.0
4.51
4.83
4.75
4.64
3.0
4.91
5.0
4.7
4.75
4.43
5.0
5.0
4.89
5.0
4.74
4.17
4.13
4.54
5.0
5.0
4.54
4.78
4.5
4.0
5.0
5.0
4.78
5.0
4.8
5.0
4.45
5.0
4.0
4.18
4.86
5.0
4.71
4.9
4.74
5.0
4.68
4.71
3.0
5.0
5.0
4.94
5.0
4.86
4.91
4.6
4.5
4.91
4.88
4.94
4.81
3.75
3.0
5.0
4.33
5.0
4.77
5.0
4.84
4.67
4.75
1.5
4.76
4.9
3.86
5.0
3.0
4.78
4.92
4.75
4.6
5.0
4.64
4.96
4.62
5.0
5.0
5.0
4.0
4.82
4.9
4.63
5.0
4.78
4.44
4.43
5.0
4.85
5.0
4.79
4.81
5.0
4.73
5.0
4.96
4.75
4.82
4.61
5.0
4.52
5.0
4.83
4.68
5.0
4.78
4.73
4.38
4.23
5.0
4.98
5.0
4.75
4.85
4.96
5.0
4.0
4.8
1.0
4.5
4.21
4.73
5.0
5.0
5.0
4.86
5.0
4.76
5.0
4.8
4.97
5.0
5.0
4.94
2.5
4.36
5.0
4.85
4.83
4.0
4.78
4.72
5.0
4.74
4.5
3.0
4.85
5.0
4.87
4.87
4.75
4.99
4.75
5.0
4.0
4.85
4.68
5.0
3.67
4.67
5.0
4.79
4.64
5.0
4.65
5.0
4.84
3.0
5.0
5.0
3.0
4.64
5.0
4.0
4.75
4.8
4.98
4.0
4.66
1.0
4.53
4.83
4.33
4.69
5.0
4.5
4.56
4.79
4.75
5.0
5.0
3.75
5.0
5.0
5.0
4.91
4.94
5.0
5.0
4.84
3.64
4.8
4.97
4.67
4.99
4.8
4.38
5.0
4.92
5.0
4.73
5.0
4.25
4.69
4.0
5.0
4.94
4.32
5.0
4.56
5.0
4.88
5.0
4.6
5.0
5.0
4.83
4.5
4.22
4.36
5.0
4.92
4.75
5.0
4.92
4.81
4.57
4.5
5.0
4.64
5.0
4.0
4.75
3.75
5.0
5.0
3.0
3.0
5.0
5.0
4.95
5.0
5.0
5.0
4.96
5.0
4.91
4.94
5.0
5.0
4.5
4.0
1.0
4.0
4.2
4.33
4.75
5.0
4.73
4.64
5.0
5.0
4.6
4.83
5.0
4.55
5.0
4.88
4.6
4.56
4.67
4.77
4.6
4.73
5.0
5.0
4.67
4.89
5.0
5.0
4.56
5.0
4.98
5.0
4.59
4.84
4.44
4.78
5.0
4.95
1.0
4.89
5.0
4.73
4.42
5.0
5.0
5.0
4.92
5.0
5.0
3.97
5.0
4.95
4.64
5.0
4.88
5.0
4.85
5.0
4.5
4.88
5.0
5.0
4.93
5.0
3.67
4.96
4.2
4.93
4.56
5.0
5.0
4.89
4.96
4.46
3.0
5.0
5.0
5.0
4.93
4.86
3.5
4.59
5.0
5.0
3.67
4.94
4.12
5.0
5.0
4.0
5.0
4.79
4.83
4.93
4.55
2.0
4.93
4.87
4.08
4.5
4.72
5.0
1.0
3.6
4.43
4.43
5.0
4.83
5.0
5.0
4.7
4.97
4.54
4.83
5.0
4.76
4.78
4.64
4.44
5.0
4.43
4.67
4.75
4.81
4.25
4.88
4.36
3.0
4.77
4.56
5.0
4.67
4.75
4.78
5.0
4.8
5.0
4.5
4.76
4.83
4.41
4.64
4.9
5.0
5.0
4.91
4.64
4.33
3.0
5.0
4.52
4.6
4.5
4.47
4.13
4.99
4.0
4.83
5.0
4.7
4.75
4.69
5.0
4.88
4.13
1.0
4.72
4.93
5.0
4.75
5.0
5.0
4.86
5.0
4.59
4.91
3.0
5.0
4.64
4.85
4.33
4.75
3.5
4.83
5.0
5.0
4.87
4.39
4.73
3.5
5.0
5.0
4.86
4.85
4.2
5.0
3.33
4.73
4.5
4.62
4.78
4.4
4.67
4.94
4.61
5.0
4.0
5.0
5.0
4.73
4.5
4.63
3.2
4.8
5.0
5.0
5.0
5.0
4.64
4.43
4.21
4.0
4.0
4.49
4.5
4.6
4.4
4.6
4.5
4.43
4.67
4.8
5.0
4.42
5.0
5.0
4.91
5.0
3.75
4.94
4.75
4.89
4.33
4.0
3.5
4.0
4.7
5.0
4.43
4.72
4.71
4.5
4.85
4.29
4.89
4.5
5.0
5.0
4.9
4.0
4.4
4.54
4.77
4.81
4.67
4.33
5.0
4.54
4.5
4.44
4.65
4.63
4.79
5.0
5.0
4.93
5.0
4.93
4.98
4.94
4.56
4.64
4.82
4.06
4.84
4.6
5.0
4.44
4.83
4.91
5.0
4.37
5.0
4.5
5.0
4.33
5.0
4.5
4.83
4.38
4.5
4.4
4.94
5.0
4.8
4.75
4.55
4.88
4.93
4.64
1.0
5.0
4.84
4.62
4.5
4.87
3.67
4.68
5.0
5.0
4.85
4.74
4.97
4.91
4.9
4.76
4.47
5.0
4.59
5.0
4.96
4.5
4.62
5.0
5.0
5.0
4.67
4.75
5.0
5.0
4.67
4.49
4.86
4.63
5.0
4.89
4.8
5.0
4.8
4.78
4.5
4.63
3.0
5.0
4.69
4.43
5.0
5.0
5.0
4.93
4.5
4.97
4.9
4.43
5.0
4.88
5.0
4.65
4.5
5.0
4.8
4.83
5.0
5.0
4.5
4.74
4.67
4.5
3.67
4.0
3.0
4.93
4.93
4.78
4.93
4.5
4.0
4.59
5.0
4.33
5.0
4.98
4.9
5.0
4.2
5.0
5.0
4.98
4.85
4.0
4.13
4.73
4.8
4.93
5.0
5.0
4.67
5.0
4.61
4.99
5.0
4.0
4.61
4.8
4.63
4.86
5.0
4.69
5.0
4.21
4.94
5.0
4.98
4.87
4.85
4.91
4.89
5.0
4.7
4.67
5.0
4.5
5.0
4.0
4.67
4.89
4.44
4.8
3.71
4.79
4.64
4.5
4.6
4.05
4.5
4.82
4.94
4.59
4.56
5.0
4.67
4.67
5.0
4.68
4.92
4.89
5.0
4.88
3.88
4.68
4.9
4.75
4.17
4.67
5.0
4.0
5.0
4.71
4.5
4.9
4.92
4.4
4.5
5.0
4.93
4.0
5.0
4.88
4.8
5.0
4.88
4.77
5.0
4.67
4.76
3.0
4.88
5.0
1.5
5.0
4.22
4.6
5.0
5.0
4.44
4.9
4.49
4.85
4.8
4.98
4.43
4.43
5.0
5.0
5.0
5.0
5.0
4.9
3.0
4.8
4.69
5.0
4.91
5.0
4.84
4.63
4.74
4.88
4.88
3.93
4.0
4.48
5.0
4.83
4.9
4.73
4.96
4.79
4.25
4.13
4.78
5.0
4.56
4.37
4.21
4.68
4.67
3.78
4.0
1.0
3.55
4.61
5.0
4.76
4.91
4.29
4.46
5.0
4.5
5.0
4.0
4.57
4.5
5.0
4.68
4.5
4.87
5.0
5.0
5.0
5.0
4.89
4.69
3.67
4.99
5.0
4.63
4.75
5.0
5.0
4.72
4.76
4.9
4.67
5.0
4.33
4.88
4.67
4.67
5.0
4.7
5.0
4.88
5.0
4.94
5.0
4.73
4.74
4.91
5.0
5.0
4.0
5.0
4.63
5.0
4.0
4.86
5.0
4.5
5.0
4.0
4.96
4.83
4.73
5.0
5.0
4.69
4.8
4.5
4.5
5.0
5.0
4.83
5.0
5.0
4.87
4.9
5.0
4.93
1.0
5.0
4.85
4.81
4.7
4.54
5.0
4.56
4.94
4.82
5.0
4.3
3.33
4.6
3.56
5.0
4.85
4.62
4.85
4.0
4.7
4.67
5.0
5.0
5.0
4.44
4.79
4.58
4.5
4.5
4.67
4.79
4.77
4.71
4.91
4.88
3.67
5.0
5.0
4.87
4.93
4.92
4.9
4.0
4.65
4.79
5.0
4.67
4.67
4.83
5.0
3.87
5.0
4.24
5.0
5.0
4.93
3.0
4.85
4.6
3.33
5.0
5.0
4.5
4.44
4.0
5.0
4.76
4.98
4.53
5.0
4.52
4.62
4.63
5.0
4.2
5.0
5.0
4.5
5.0
5.0
4.5
4.9
4.85
4.72
4.41
4.89
4.91
4.78
4.54
4.65
1.0
5.0
4.59
4.67
5.0
4.72
4.83
5.0
4.42
4.63
5.0
4.67
5.0
4.93
5.0
4.33
5.0
5.0
1.0
5.0
3.89
4.11
4.9
5.0
5.0
5.0
4.96
4.5
4.89
4.0
4.76
5.0
4.49
4.4
4.94
3.0
4.8
4.83
4.79
5.0
4.33
4.71
4.67
4.43
4.33
4.09
4.7
4.58
5.0
4.33
5.0
5.0
3.33
4.86
5.0
4.78
4.75
4.88
3.0
4.92
5.0
4.33
4.93
4.8
5.0
5.0
5.0
4.5
5.0
5.0
5.0
4.0
4.82
4.47
4.2
4.0
5.0
4.86
5.0
4.26
4.81
4.62
4.5
5.0
4.25
4.8
5.0
5.0
4.39
4.82
5.0
4.86
5.0
4.57
4.71
5.0
5.0
4.5
4.84
4.75
4.92
4.45
4.89
5.0
4.96
4.33
4.92
4.5
5.0
4.86
5.0
4.67
4.65
5.0
3.75
4.47
3.67
5.0
4.84
4.75
4.43
4.77
4.71
4.92
5.0
4.9
4.56
4.91
4.89
3.75
4.29
4.36
5.0
4.34
5.0
5.0
5.0
3.94
4.51
3.0
5.0
5.0
4.89
4.0
4.72
4.53
4.67
4.8
4.69
4.5
4.87
5.0
4.75
4.78
4.88
5.0
5.0
4.8
4.6
4.94
4.8
4.38
5.0
3.0
5.0
5.0
4.81
4.43
4.7
4.98
5.0
5.0
4.38
5.0
4.33
4.97
4.88
4.0
4.89
4.75
5.0
4.8
4.5
4.91
4.92
4.53
5.0
5.0
4.0
5.0
5.0
4.81
5.0
4.85
4.97
4.67
5.0
5.0
5.0
4.67
4.0
4.26
5.0
5.0
4.26
5.0
1.0
4.91
4.36
4.75
4.68
4.0
5.0
4.76
4.81
4.67
5.0
4.83
5.0
5.0
4.82
5.0
5.0
4.86
